ano;numero_termo;numero_sei;orgao_acordo;parceiro_acordo;objeto;inicio_vigencia;fim_vigencia;situacao;link_documento
"2022";"9";"1400.01.0053312/2022-40";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"GUAXUPÉ";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Buscas e Salvamento, Resgate e Defesa Civil no município e região.";"2026-01-01";"2026-12-31";"VIGENTE";"https://drive.google.com/file/d/1HI4oMZtYvfQYTkE_CqWE_iIK_hUN9AhU/view?usp=sharing"
"2022";"7";"1400.01.0052462/2022-98";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"ALFENAS";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Buscas e Salvamento, Resgate e Defesa Civil no município e região.";"2023-11-25";"2025-11-24";"ENCEREDO";"https://drive.google.com/file/d/1gEVE_JjIUv8Lb-2sFQFWrQ2s02gjuu_8/view?usp=sharing"
"2022";"8";"1400.01.0052460/2022-55";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"PASSOS";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Buscas e Salvamento, Resgate e Defesa Civil no município e região.";"2026-01-01";"2026-12-31";"VIGENTE";"https://drive.google.com/file/d/1seOPOZ6ZQzkZz9vcHaUQjcaEsH3DG3jj/view?usp=sharing"
"2022";"10";"1400.01.0052457/2022-39";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"SÃO SEBASTIÃO DO PARAÍSO";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Buscas e Salvamento, Resgate e Defesa Civil no município e região.";"2024-01-01";"2026-12-31";"VIGENTE";"https://drive.google.com/file/d/1z82kSSduqaYgFsX5BLFDWg6kgqmBplDx/view?usp=sharing"
"2022";"6";"1400.01.0021006/2022-78";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"FORTALEZA DE MINAS";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Buscas e Salvamento, Resgate e Defesa Civil no município de Fortaleza de Minas/MG e região.";"";"";"ENCEREDO";"https://drive.google.com/file/d/1X9Xvs5_SHS48CD88bsdMEqDTzdCdpyFJ/view?usp=sharing"
"2023";"1";"1400.01.0018137/2022-38";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"JACUTINGA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à criação, manutenção e o credenciamento da Brigada Municipal de Jacutinga, para execução dos serviços de prevenção e combate a incêndio e atendimento a emergências, conforme prescreve o § 2º do artigo 3º da Lei Federal nº 13.425/2017 c/c o caput do artigo 8º da Portaria do CBMMG nº 49 de 02 de julho de 2020.";"2023-09-15";"2025-09-14";"ENCEREDO";"https://drive.google.com/file/d/1I25J_59CuAYMmoxUZwXkaqqp3aXse1kh/view?usp=sharing"
"2022";"4";"1400.01.0005572/2022-84";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"SÃO JOSÉ DA BARRA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Buscas e Salvamento, Resgate e Defesa Civil no município de São José da Barra/MG e região.";"";"";"ENCEREDO";""
"2022";"3";"1400.01.0070859/2021-22";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"SÃO JOÃO BATISTA DA GLÓRIA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Buscas e Salvamento, Resgate, Projetos Sociais e Defesa Civil no município de São João Batista do Glória/MG e região.";"2022-06-01";"2025-12-31";"ENCEREDO";"https://drive.google.com/file/d/1oPOS8VIB8YK0gsnsM2539rEMu6yYQ7HL/view?usp=sharing"
"2022";"2";"1400.01.0026381/2022-65";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"MACHADO";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Buscas e Salvamento, Resgate e Defesa Civil no município de Machado/MG e região.";"2026-01-01";"2026-12-31";"VIGENTE";"https://drive.google.com/file/d/1fONFYE70wzCFsNX8rzauAVRTvvJ27_VP/view?usp=sharing"
"2022";"5";"1400.01.0065823/2021-97";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"CÁSSIA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Buscas e Salvamento, Resgate e Defesa Civil no município de Cássia/MG.";"";"";"ENCEREDO";""
"2021";"9065";"1400.01.0051847/2021-22";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"ANDRADAS";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Atendimento Pré-Hospitalar (Resgate) e Defesa Civil no Município e região, bem como o desenvolvimento das ações por parte da Prefeitura Municipal de Andradas para a instalação e manutenção de Fração do Corpo de Bombeiros Militar.";"2023-12-18";"2026-12-17";"VIGENTE";"https://drive.google.com/file/d/1eoeHq8I5ylice0Hu3gyxHfPI9gtfsB4z/view?usp=sharing"
"2022";"1";"1400.01.0011049/2021-36";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"ALPINÓPOLIS";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à criação, manutenção e o credenciamento da Brigada Alpinópolis, para execução dos serviços de prevenção e combate a incêndio e atendimento a emergências, conforme prescreve o § 2º do artigo 3º da Lei Federal nº 13.425/2017 c/c o caput do artigo 8º da Portaria do CBMMG nº 49 de 02 de julho de 2020.";"2023-05-20";"2025-05-19";"ENCEREDO";"https://drive.google.com/file/d/19RJUi0JI2Kj_xHsgvkKR4LKgM3glztdZ/view?usp=sharing"
"2021";"1400.01.0003100/2021-95";"1400.01.0003100/2021-95";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"MACHADO";"Dar continuidade às intenções do CBMMG e do Município de Machado, em firmar um Instrumento Público Específico, com vistas à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no Município de Machado, impondo assim condições para que o CBMMG preste serviços de qualidade na região, mediante a construção de uma edificação conforme relatório e projetos de engenharia expedidos pela Subdiretoria de Apoio Logístico Sei nº 6364888 e SEI 6508981 e aquisição de materiais e equipamentos descritos no relatório Sei nº 6819214, expedido pela Subdiretoria de Tecnologia e Sistemas.";"2021-03-05";"2020-03-04";"ENCEREDO";"https://drive.google.com/file/d/1GbSrPBOETW_A64Q2nv16xZ46GqmbrZJG/view?usp=sharing"
"2020";"2";"1400.01.0026306/2020-59";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"PASSOS";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando o desenvolvimento pelo CBMMG do seguinte Projeto de Responsabilidade Social: - Bombeiro Mirim.";"2020-11-24";"2025-11-23";"ENCEREDO";"https://drive.google.com/file/d/1jqE0yZZQ2Xs4Yt4DsjURknNx_A_TZD9c/view?usp=sharing"
"2020";"1";"1400.01.0019846/2020-73";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"POÇOS DE CALDAS";"Estabelecimento de condições de cooperação mútua entre os convenentes, com o fito de propiciar a Poços de Caldas a execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Defesa Civil e atendimento Pré-Hospitalar (Resgate) em cogestão pelas instituições envolvidos do 6° Comando Operacional de Bombeiros e da 1° Companhia Independente de Bombeiros Militar instalados no Município.";"2020-09-11";"2025-09-10";"ENCEREDO";"https://drive.google.com/file/d/12Xx1dExA5KCyWmtPfHWxr3inwMio2Gcm/view?usp=sharing"
"2021";"1400.01.0056474/2020-32";"1400.01.0056474/2020-32";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"GUAXUPÉ";"O presente termo tem por objeto a cessão de uso gratuita para a manutenção do 4º Pelotão de Bombeiros Militar, o imóvel localizado a Rua Bahia, nº 164, Bairro Nossa Senhora das Dores, com área de terreno equivalente a 3.822,60m2 (três mil e oitocentos e vinte dois vírgula sessenta metros quadrados) e respectivas edificações que totalizam 861,21 m2(oitocentos e sessenta e um vírgula vinte e um metros quadrados).";"2021-08-16";"2031-08-15";"VIGENTE";"https://drive.google.com/file/d/1tlf1DO32ADQB_piNkiQyYMP_d4PYlsKb/view?usp=sharing"
"2018";"3";"1400.01.0013401/2020-70";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"SÃO SEBASTIÃO DO PARAÍSO";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução pelo CBMMG dos serviços de prevenção e combate a incêndios, busca e salvamento, resgate e defesa civil no município e região.";"2020-05-12";"2020-12-31";"ENCEREDO";"https://drive.google.com/file/d/1jdoEBscI9EQtJzuHupRdZni5i7Z_yQFT/view?usp=sharing"
"2020";"1400.01.0008511/2020-83";"1400.01.0008511/2020-83";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"ANDRADAS";"Estabelecer as intenções do CBMMG e do Município de Andradas/MG, em firmar um instrumento Público Específico, com vistas à executar pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no Município de Andradas/MG, impondo assim condições para que o CBMMG preste serviços de qualidade na região, mediante a locação e adequação de imóvel, apto a sediar a Fração BM no citado município, conforme orientações do CBMMG. A adequação da edificação e a aquisição de materiais e equipamentos será conforme relatório espedido pela Diretoria de Logística e Finanças e que deverá ocorrer no prazo de 06 (seis) meses após a assinatura deste instrumento.";"2021-04-13";"2022-04-12";"ENCEREDO";"https://drive.google.com/file/d/18FLoT-T-5LJ6UqAqvGslAAOnwVKVOcgu/view?usp=sharing"
"2017";"1";"1400.01.0060578/2019-98";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"ALFENAS";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG dos serviços de prevenção e combate a incêndio, busca e salvamento, resgate e defesa civil no Município de Alfenas e região.";"2021-11-06";"2022-11-05";"ENCEREDO";"https://drive.google.com/file/d/1uEJdGcsxgZYciJaFrVNNxql0vzuPKpFG/view?usp=sharing"
"2018";"2";"1400.01.0060574/2019-12";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"GUAXUPÉ";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução, pelo CBMMG, dos serviços de prevenção e combate a incêndios, buscas e salvamentos, atendimento pré hospitalar e defesa civil no Município de Guaxupé e região.";"2022-01-01";"2022-12-31";"ENCEREDO";"https://drive.google.com/file/d/1c2x5NtiMhfHN5Xvq5KlNu-uv7hdsg1ye/view?usp=sharing"
"2017";"19";"1400.01.0060568/2019-77
1400.01.0000786/2019-14";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"PIUMHI";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução, pelo CBMMG/1ª CIA. IND. BM, dos serviços de prevenção e combate a incêndios, buscas e salvamentos, resgate e defesa civil no Município de Piumhi e região.";"2021-01-01";"2021-12-31";"ENCEREDO";"https://drive.google.com/file/d/1Ji_vZ9jObGYn6NBeR2Wba9R0YY66NJAQ/view?usp=sharing"
"2018";"3";"1400.01.0060561/2019-72
1400.01.0000544/2019-49";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"SÃO SEBASTIÃO DO PARAÍSO";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução pelo CBMMG dos serviços de prevenção e combate a incêndios, buscas e salvamentos, resgate e defesa civil no município e região.";"2022-01-01";"2022-12-31";"ENCEREDO";"https://drive.google.com/file/d/1ns4uSxEEsNvt1T3A1fhK3BmQEPsLU_Cw/view?usp=sharing"
"2018";"1";"1400.01.0060555/2019-40";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"PASSOS";"Estabelecimento de condições de cooperação mútua entre os convenentes através de apoio financeiro pelo Município ao CBMMG, visando à execução pelo CBMMG dos serviços de prevenção e combate a incêndios, buscas e salvamentos, resgate e defesa civil no município de Passos e região.";"2022-01-01";"2022-12-31";"ENCEREDO";"https://drive.google.com/file/d/1X9dx59NgpQQ9EkgkIGTeKEwSZksYnUhm/view?usp=sharing"
"2018";"1400.01.0003702/2018-49";"1400.01.0003702/2018-49";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"MACHADO";"Estabelecer as interações do CBMMG e do Município de Machado/MG, em firmar um instrumento Público Específico, com vistas à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no Município de Machado/MG, impondo assim condições para que o CBMMG preste serviços de qualidade na região, mediante a locação e adequação de imóvel, apto a sediar a Fração BM no citado município, conforme orientações do CBMMG.";"2018-12-12";"2019-12-11";"ENCEREDO";"https://drive.google.com/file/d/1EKYnbvsAaGBAMWLfkQfl13-kftS76_ae/view?usp=sharing"
"2018";"1400.01.0003456/2018-95";"1400.01.0003456/2018-95";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"ANDRADAS";"Execução pelo CBMMG, dos serviços de prevenção e de combate a incêndio, busca e salvamento, resgate e defesa civil no município de Andradas, impondo assim condições para que o CBMMG preste serviços de qualidade na região, mediante a locação e adequação de imóvel, apto a sediar a fração BM no município citado";"2020-04-08";"2021-04-07";"ENCEREDO";"https://drive.google.com/file/d/1yL92iT4aOgInD6AiGT-uhjj0MEko5ciA/view?usp=sharing"
"2021";"";"1400.01.0003456/2018-95";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"ANDRADAS";"Estabelecer as intenções do CBMMG e do Município de Andradas, em firmar um Instrumento Público Específico, com vistas à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no Município de Andradas, impondo assim condições para que o CBMMG preste serviços de qualidade na região, mediante a reforma e adaptação do imóvel situado na Rodovia MG 455, KM05, apto a sediar a Fração BM no município, conforme relatório anexo expedido pela Subdiretoria de Apoio Logístico, SEI nº 22953118 e aquisição de materiais e equipamentos descritos no relatório anexo, exepedido pela Subdiretoria de Tecnologia e Sistemas SEI nº 23074872 que deverá ocorrer até o dia 15 de setembro de 2021.";"2021-04-13";"2022-04-12";"ENCEREDO";"https://drive.google.com/file/d/1g4M8hOvxNpr3rrk2tIHKjEtQ7P1VNuOQ/view?usp=sharing"
"2025";"613211";"1400.01.0048676/2025-73";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"SÃO JOSÉ DA BARRA";"Estabelecimento de condições de cooperação mútua entre as partes visando à execução, pelo CBMMG, de cursos, palestras e atividades de capacitação técnica e operacional voltadas aos servidores públicos municipais de São José da Barra/MG, conforme Plano de Trabalho, bem como o Município compromete-se a disponibilizar servidor público contratado para serviços de limpeza e conservação das instalações da 2ª Companhia de Bombeiros Militar – Passos/MG, conforme Plano de Trabalho.";"";"";"TRATATIVA";""
"2025";"613321";"1400.01.0084913/2024-19";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"MUZAMBINHO";"Estabelecimento de condições de cooperação mútua entre os partícipes, visando a criação, manutenção e o credenciamento da Brigada Municipal de Muzambinho/MG, para execução dos serviços de prevenção e combate a incêndio e atendimento a emergências, conforme prescreve o § 2º do artigo 3º da Lei Federal nº 13.425/2017 c/c o caput do artigo 8º da Portaria do CBMMG nº 49 de 02 de julho de 2020 e suas posteriores modificações.";"2026-02-03";"2036-02-02";"VIGENTE";"SEI_123316214_Convenio_68.pdf"
"2025";"613111";"1400.01.0041170/2025-05";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"ANDRADAS";"Estabelecimento de cessão de uso à título gratuito a posse de uma área de 25 m² (dezesseis metros quadrados) do terreno localizado no sítio São João, Serra do Caracol, zona rural de Andradas, Minas Gerais, com a altitude de 1428 m, com as seguintes coordenadas geográficas: -22.046289 -46.567050, matrícula nº 4.589 conforme certidão (nº SEI 117698673) para instalação de sítio de telecomunicações do CBMMG, abrangendo por torre, cercamento, padrão de energia, abrigo e outras estruturas que se fizerem necessárias para instalação equipamentos de telecomunicações. De forma a permitir ao Corpo de Bombeiros Militar de Minas Gerais, exercer suas atividades de defesa civil, prevenção, combate a incêndios, buscas, salvamento e socorros no município de Andradas, contribuindo para a ampliação da cobertura e melhoria";"";"";"TRATATIVA";""
"2025";"5.06.0.0.1";"1400.01.0006148/2025-43";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"GOVERNADOR VALADARES";"presente convênio a conjugação de esforços, com atuação harmônica e sem intuito lucrativo para a execução, pelo CBMMG, dos serviços de prevenção e de combate a incêndio, busca e salvamento, resgate e defesa civil no município e região, bem como o desenvolvimento das ações por parte do município de Governador Valadares/MG, conforme Plano de Trabalho, devidamente aprovado pelos partícipes e parte integrante deste instrumento, para todos os fins de direito, na condição de seu anexo.";"";"";"TRATATIVA";""
"2025";"506221";"1400.01.0048698/2025-61";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"ALMENARA";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no Município de Almenara/MG e região.";"2025-10-17";"2030-10-16";"VIGENTE";"https://drive.google.com/file/d/1Bqnde6OBrXgEc_LeVnuXbXB6CStJjpc_/view?usp=sharing"
"2024";"506003";"1400.01.0019653/2024-34";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"GOVERNADOR VALADARES";"Estabelecer condições para a promoção do ensino aos membros do 6º BBM, em busca da excelência na formação e capacitação dos bombeiros militares, no intuito de entregar à sociedade profissionais mais bem capacitados para o cumprimento de seu dever constitucional de salvar vidas e bens.";"2024-09-18";"2029-09-17";"VIGENTE";"https://drive.google.com/file/d/1TOesnuXsRJerOg2wyrysydn2ItBNmZzp/view?usp=sharing"
"2024";"506171";"1400.01.0017252/2024-65";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"SÃO JOÃO EVANGELISTA";"Cooperação técnica e gratuita, através da cessão do espaço em site de telecomunicações para instalação de uma repetidora de rádio digital pertencente ao CBMMG, de forma a permitir ao Corpo de Bombeiros Militar de Minas Gerais, exercer suas atividades de defesa civil, prevenção, combate a incêndios, buscas, salvamento e socorros no município de São João Evangelista, contribuindo para a ampliação da cobertura e melhoria na qualidade da rede de radiocomunicação do CBMMG, permitindo assim um melhor gerenciamento nos atendimento às ocorrências, atendendo desta forma aos interesses comuns dos convenentes.";"2024-06-27";"2029-06-26";"VIGENTE";"https://drive.google.com/file/d/1yFJpc9w25lNWS6290DSHz1d1AUJPcVRo/view?usp=sharing"
"2024";"5060002";"1400.01.0016334/2024-19";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"GOVERNADOR VALADARES";"estabelecimento de condições de cooperação mútua entre os convenentes, visando a liberação de parte da estrutura do Clube Filadélfia, pertencente à Sociedade Recreativa Filadélfia, para realização de atividades físicas do Corpo de Bombeiros Militar de Minas Gerais (CBMMG).";"2024-07-23";"2026-07-22";"VIGENTE";"https://drive.google.com/file/d/1HbDfQAResMSpR01QqhZmuHuKAElcXnur/view?usp=sharing"
"2024";"506172";"1400.01.0001778/2024-84";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"SÃO JOÃO EVANGELISTA";"Conjugação de esforços, com atuação harmônica e sem intuito lucrativo, para a execução, pelo CBMMG, dos serviços de prevenção e de combate a incêndio, busca e salvamento, resgate e defesa civil no município e região, bem como, o desenvolvimento das ações por parte da Prefeitura Municipal de São João Evangelista, conforme Plano de Trabalho, devidamente aprovado pelos partícipes e parte integrante deste instrumento, para todos os fins de direito, na condição de seu anexo.";"2025-07-24";"2026-07-23";"VIGENTE";"https://drive.google.com/file/d/1OmLy1nYCZ3h4DGpVUxPHkMw9rzZwxssl/view?usp=sharing"
"2023";"1";"1400.01.0061447/2023-97";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"GUANHÃES";"Estabelecimento de condições de cooperação de coordenação mútua entre os convenentes, visando a utilização do espaço da Unidade Militar na cidade de Guanhãoes para a operacionalização do SAMU municipal.";"";"";"ENCERRADO";"https://drive.google.com/file/d/1grUMxktw5omFsGhJIbmxSPG4iPupOwqI/view?usp=sharing"
"2023";"";"1400.01.0027691/2023-97";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"GOVERNADOR VALADARES";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a realização de projetos de extensão e/ou estágio curricular e outras atividades não obrigatórias aos alunos dos cursos de graduação (enfermagem, fisioterapia e psicologia), no projeto social Bombeiro Sênior, desenvolvido no Pelotão de Emergências Ambientais e Resposta a Desastres (PEMAD), localizado a Rua Ametista, nº 390, bairro São Raimundo - Governador Valadares.";"2025-01-30";"2028-01-29";"VIGENTE";"https://drive.google.com/file/d/1mM9xXaYFG-y0qljhpY95ATW698nuoDUb/view?usp=sharing"
"2024";"1";"1400.01.0026640/2023-53";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"GOVERNADOR VALADARES";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndios, Buscas e Salvamentos, Resgates, Prevenção de Acidentes e Defesa Civil no município de Governador Valadares/MG e região, conforme plano de trabalho anexo a este instrumento.";"2024-02-24";"2027-02-23";"VIGENTE";"https://drive.google.com/file/d/19J5UdzANPS81V9Gs-ajMKFyZ25_8QGmo/view?usp=sharing"
"2022";"8";"1400.01.0047233/2022-49";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"RESPLENDOR";"Estabelecimento de condições de cooperação mútua entre os conveniados, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate, Prevenção de Acidentes e Defesa Civil no Município de Resplendor/MG e região.";"2025-11-09";"2027-11-08";"VIGENTE";"https://drive.google.com/file/d/1VlUe9n907VjQ6HLMZpBGKhoPGFxiNqA4/view?usp=sharing"
"2023";"2";"1400.01.0008959/2022-09";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"CONSELHEIRO PENA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à criação, manutenção e o credenciamento da Brigada Municipal de Conselheiro Pena, para execução dos serviços de prevenção e combate a incêndio e atendimento a emergências, conforme prescreve o § 2º do artigo 3º da Lei Federal nº 13 425/2017 c/c o caput do artigo 8º da Portaria do CBMMG nº 49 de 02 de julho de 2020";"2023-08-17";"2025-08-16";"ENCERRADO";"https://drive.google.com/file/d/1jsC-hN8cSHka09czMDjgcDPsCI-bibt4/view?usp=sharing"
"2022";"6";"1400.01.0007886/2022-74";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"TEÓFILO OTONI";"O estabelecimento de condições de cooperação mútua entre os conveniados, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Buscas e Salvamento, resgate, Prevenção de Acidentes e Defesa Civil no Município de Teófilo Otoni e região.";"2022-03-31";"2023-03-30";"ENCERRADO";"https://drive.google.com/file/d/1Zh3amlaTV0xXEWQICtRDNQaXcw9sR1Yf/view?usp=sharing"
"2022";"2";"1400.01.0000944/2022-07";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"ITAOBIM";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndios, Buscas e Salvamentos, Resgates, Prevenção de Acidentes e Defesa Civil no município de Itaobim/MG e região, conforme plano de trabalho anexo a este instrumento.";"2026-02-23";"2027-02-22";"VIGENTE";"https://drive.google.com/file/d/1iZ5Fjpt1u-TcJjc4eLI0-AC8ieEUEA7g/view?usp=sharing"
"2021";"3";"1400.01.0037416/2021-10";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"ARAÇUAÍ";"O estabelecimento de condições de cooperação mútua entre os convenentes, com o fito de proporcionar a execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil, no município de Araçuaí e região.";"2024-01-01";"2024-02-29";"ENCERRADO";"https://drive.google.com/file/d/1AkC9sdVqLTkGgVSA5lEi87Co7ecRqp2d/view?usp=sharing"
"2022";"1";"1400.01.0036405/2021-50";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"SÃO JOÃO EVANGELISTA";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndios, Buscas e Salvamentos, Resgates, Prevenção de Acidentes e Defesa Civil no município de São João Evangelista/MG e região, conforme plano de trabalho anexo a este instrumento.";"2023-01-13";"2024-01-12";"ENCERRADO";"https://drive.google.com/file/d/1MsrpXmxDSsZgeTkRV8dfLnd-WOo63Y6E/view?usp=sharing"
"2019";"";"1400.01.0040582/2020-85";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"GOVERNADOR VALADARES";"Estabelecimento de diretrizes para integração entre o SAMU ( Serviço de Atendimento Móvel de Urgência) e o Corpo de Bombeiro Militar de MInas Gerais - CBMMG/6º BBM, referente as ações e coordenação dos atendimentos a ocorrências de urgências e emergências pré-hospitalares, ocorridas no município de Governador Valadares e região, em conformidade com a Portaria GM/MS nº 2.048 de 05 de novembro de 2022 e as atividades de transporte aeromédico realizadas de Batalhão de Operações Aéreas.";"2019-07-12";"2024-07-11";"ENCERRADO";"https://drive.google.com/file/d/1VLUB1xdPYUw9Fc6tVe87Ao-AUHwfSn-9/view?usp=sharing"
"2020";"4";"1400.01.0035410/2020-49";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"ALMENARA";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no Município de Almenara/MG e região.";"2020-07-16";"2025-07-15";"ENCERRADO";"https://drive.google.com/file/d/1GDCmBAJa82cxcLvRdByFZs_x7YRenk6-/view?usp=sharing"
"2020";"3";"1400.01.0033496/2020-26";"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"SÃO JOÃO EVANGELISTA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução pelo CBMMG, dos Serviços de Prevenção e Combate a Incêndios, Busca e Salvamento, Resgate e Defesa Civil no município de São João Evangelista/MG e região.";"2020-06-27";"2021-06-26";"ENCERRADO";"https://drive.google.com/file/d/1bozupEyCwgAfniH72XHQlLRbFS3hWK3p/view?usp=sharing"
